datetime_utc;pv_production_kw;grid_net_kw;injection_price_eur_per_mwh;offtake_price_eur_per_mwh;most_recent_load_factor_forecast
2026-07-15 02:00:00;0,05;8,52;119,749;181,0381;0
2026-07-15 02:15:00;0,06;7,86;111,589;172,8781;0
2026-07-15 02:30:00;0,06;8,45;104,179;165,4681;2,47E-07
2026-07-15 02:45:00;0,06;7,35;112,079;173,3681;0,002109944
2026-07-15 03:00:00;0,05;9,12;99,959;161,2481;0,008080451
2026-07-15 03:15:00;0,05;9,88;115,469;176,7581;0,015847173
2026-07-15 03:30:00;0,06;10,3;128,639;189,9281;0,024415161
2026-07-15 03:45:00;0,22;9,41;133,829;195,1181;0,034650408
2026-07-15 04:00:00;1,02;18,17;112,629;173,9181;0,042826008
2026-07-15 04:15:00;1,46;17,08;131,769;193,0581;0,055012975
2026-07-15 04:30:00;2,49;15,44;132,699;193,9881;0,07396512
2026-07-15 04:45:00;4,06;11,27;133,249;194,5381;0,100245014
2026-07-15 05:00:00;6,01;8,57;143,519;204,8081;0,1409882
2026-07-15 05:15:00;6;8,11;146,539;207,8281;0,17088205
2026-07-15 05:30:00;14,52;-0,59;147,639;208,9281;0,20167355
2026-07-15 05:45:00;25,29;-17,78;142,289;203,5781;0,23441817
2026-07-15 06:00:00;30,28;-17,47;150,529;211,8181;0,26341614
2026-07-15 06:15:00;34,39;-17,11;149,299;210,5881;0,30298713
2026-07-15 06:30:00;41,52;-25,68;136,639;197,9281;0,34220603
2026-07-15 06:45:00;48,68;-33,53;123,029;184,3181;0,37837464
2026-07-15 07:00:00;55,75;-42,6;133,139;194,4281;0,39885676
2026-07-15 07:15:00;63,11;-48,1;122,629;183,9181;0,42803037
2026-07-15 07:30:00;70,37;-56,64;113,549;174,8381;0,4564732
2026-07-15 07:45:00;76,7;-63,87;103,589;164,8781;0,4845814
2026-07-15 08:00:00;81,76;-64,54;128,189;189,4781;0,5053004
2026-07-15 08:15:00;86,84;-70,78;112,349;173,6381;0,5297105
2026-07-15 08:30:00;91,79;-77,25;85,239;146,5281;0,55138236
2026-07-15 08:45:00;95,6;-82,84;81,329;142,6181;0,5703644
2026-07-15 09:00:00;99,82;-84,8;109,609;170,8981;0,5897305
2026-07-15 09:15:00;102,9;-89,05;98,619;159,9081;0,60459226
2026-07-15 09:30:00;105,07;-88,57;84,789;146,0781;0,6164364
2026-07-15 09:45:00;107,47;-90,74;87,979;149,2681;0,6247022
2026-07-15 10:00:00;109,57;-94,46;102,619;163,9081;0,6409969
2026-07-15 10:15:00;111,08;-96,77;93,349;154,6381;0,6434769
2026-07-15 10:30:00;112,81;-95,79;96,559;157,8481;0,6434419
2026-07-15 10:45:00;113,69;-98,88;97,349;158,6381;0,64101714
2026-07-15 11:00:00;114,04;-98,92;94,059;155,3481;0,64176315
2026-07-15 11:15:00;114,44;-99;94,769;156,0581;0,6346709
2026-07-15 11:30:00;114,54;-98,92;93,749;155,0381;0,625514
2026-07-15 11:45:00;113,64;-94,85;91,909;153,1981;0,6142818
2026-07-15 12:00:00;112,52;-96,63;94,429;155,7181;0,6055686
2026-07-15 12:15:00;111,14;-94,92;97,449;158,7381;0,58940125
2026-07-15 12:30:00;109,34;-93,12;108,839;170,1281;0,5716982
2026-07-15 12:45:00;107,46;-91,23;122,069;183,3581;0,55257124
2026-07-15 13:00:00;105,93;-88,92;100,519;161,8081;0,53195596
2026-07-15 13:15:00;102,18;-84,56;95,699;156,9881;0,5066591
2026-07-15 13:30:00;99,48;-83,13;97,419;158,7081;0,48171934
2026-07-15 13:45:00;96,52;-79,61;105,199;166,4881;0,45712817
2026-07-15 14:00:00;92,93;-77,02;73,249;134,5381;0,42007574
2026-07-15 14:15:00;88,53;-72,75;79,859;141,1481;0,39400265
2026-07-15 14:30:00;84,31;-63,05;93,409;154,6981;0,36680934
2026-07-15 14:45:00;79,1;-51,64;110,289;171,5781;0,33888668
2026-07-15 15:00:00;73,83;-40,55;84,799;146,0881;0,30240634
2026-07-15 15:15:00;68,74;-33,09;91,789;153,0781;0,27221403
2026-07-15 15:30:00;61,6;-25,37;107,149;168,4381;0,2404119
2026-07-15 15:45:00;55,41;-18,97;122,809;184,0981;0,20810091
2026-07-15 16:00:00;48,37;-10,21;111,889;173,1781;0,17392032
2026-07-15 16:15:00;41,35;-4,47;117,489;178,7781;0,14172846
2026-07-15 16:30:00;34,29;-0,17;119,499;180,7881;0,10970348
2026-07-15 16:45:00;27,69;-2,42;123,909;185,1981;0,07991979
2026-07-15 17:00:00;21,81;1,65;95,329;156,6181;0,060623087
2026-07-15 17:15:00;16,88;2,33;124,659;185,9481;0,045357775
2026-07-15 17:30:00;12,95;1,78;136,339;197,6281;0,03533624
2026-07-15 17:45:00;9,7;3,71;163,869;225,1581;0,025969215
2026-07-15 18:00:00;6,94;4,65;142,049;203,3381;0,02058766
2026-07-15 18:15:00;5,06;4,72;163,719;225,0081;0,012073265
2026-07-15 18:30:00;3,97;5,56;157,029;218,3181;0,004340762
2026-07-15 18:45:00;3,13;6,21;162,819;224,1081;0,000364108
2026-07-15 19:00:00;2,21;6,96;142,229;203,5181;0
2026-07-15 19:15:00;1,5;2,77;179,369;240,6581;0
2026-07-15 19:30:00;0,83;4,97;180,389;241,6781;0
2026-07-15 19:45:00;0,15;5,16;175,599;236,8881;0
2026-07-15 20:00:00;0,06;5,39;183,239;244,5281;0
2026-07-15 20:15:00;0,05;5,03;173,249;234,5381;0
2026-07-15 20:30:00;0,05;8,45;171,149;232,4381;0
2026-07-15 20:45:00;0,05;8,42;158,879;220,1681;0
2026-07-15 21:00:00;0,05;5,06;162,389;223,6781;0
2026-07-15 21:15:00;0,06;5,69;155,189;216,4781;0
2026-07-15 21:30:00;0,05;6,29;152,869;214,1581;0
2026-07-15 21:45:00;0,06;11,14;148,209;209,4981;0
2026-07-15 22:00:00;0,05;7,82;156,829;218,1181;0
2026-07-15 22:15:00;0,06;5,48;152,289;213,5781;0
2026-07-15 22:30:00;0,05;5,74;146,759;208,0481;0
2026-07-15 22:45:00;0,06;5,11;141,249;202,5381;0
2026-07-15 23:00:00;0,06;5,06;145,279;206,5681;0
2026-07-15 23:15:00;0,06;5,52;141,249;202,5381;0
2026-07-15 23:30:00;0,05;5,69;142,219;203,5081;0
2026-07-15 23:45:00;0,06;5,19;141,049;202,3381;0
2026-07-16 00:00:00;0,07;5,36;140,869;202,1581;0
2026-07-16 00:15:00;0,07;6,01;137,919;199,2081;0
2026-07-16 00:30:00;0,07;5,19;133,259;194,5481;0
2026-07-16 00:45:00;0,06;5,67;130,319;191,6081;0
2026-07-16 01:00:00;0,06;7,34;133,249;194,5381;0
2026-07-16 01:15:00;0,07;8,11;130,399;191,6881;0
2026-07-16 01:30:00;0,07;6,69;131,329;192,6181;0
2026-07-16 01:45:00;0,07;7,22;131,099;192,3881;0
2026-07-16 02:00:00;0,06;7,32;119,939;181,2281;0
2026-07-16 02:15:00;0,07;6,76;125,569;186,8581;0
2026-07-16 02:30:00;0,05;6,51;124,709;185,9981;0
2026-07-16 02:45:00;0,06;7,68;131,399;192,6881;0,001829443
2026-07-16 03:00:00;0,07;7,54;100,839;162,1281;0,007548223
2026-07-16 03:15:00;0,05;13,34;128,249;189,5381;0,01529326
2026-07-16 03:30:00;0,05;16,42;143,299;204,5881;0,023882769
2026-07-16 03:45:00;0,1;16,46;146,529;207,8181;0,03435795
2026-07-16 04:00:00;0,87;16,11;125,579;186,8681;0,042001735
2026-07-16 04:15:00;1,7;14,6;143,099;204,3881;0,0540802
2026-07-16 04:30:00;2,28;14,67;143,749;205,0381;0,072694205
2026-07-16 04:45:00;3,28;11,99;146,739;208,0281;0,0990145
2026-07-16 05:00:00;4,4;8,59;146,049;207,3381;0,14018504
2026-07-16 05:15:00;6,98;5,43;150,389;211,6781;0,16940996
2026-07-16 05:30:00;14,24;-6,51;150,719;212,0081;0,19951785
2026-07-16 05:45:00;18,18;-11,7;144,399;205,6881;0,2317726
2026-07-16 06:00:00;23;-18,29;152,679;213,9681;0,26355633
2026-07-16 06:15:00;34,06;-28,77;149,599;210,8881;0,30363497
2026-07-16 06:30:00;40,11;-31,92;142,879;204,1681;0,3437996
2026-07-16 06:45:00;47,34;-32,5;125,199;186,4881;0,38104418
2026-07-16 07:00:00;55,88;-36,57;136,229;197,5181;0,4032789
2026-07-16 07:15:00;69,06;-53,96;121,469;182,7581;0,43431857
2026-07-16 07:30:00;73,76;-61,45;115,789;177,0781;0,46473962
2026-07-16 07:45:00;76,83;-64,52;106,759;168,0481;0,49430868
2026-07-16 08:00:00;81,69;-64,37;123,919;185,2081;0,5112174
2026-07-16 08:15:00;74,94;-60,34;105,459;166,7481;0,5376383
2026-07-16 08:30:00;88,97;-74,32;93,499;154,7881;0,5603847
2026-07-16 08:45:00;93,75;-78,11;83,459;144,7481;0,57940626
2026-07-16 09:00:00;100,44;-85,58;96,289;157,5781;0,60210717
2026-07-16 09:15:00;106,09;-92,15;92,269;153,5581;0,61485463
2026-07-16 09:30:00;100,72;-87,8;89,229;150,5181;0,6250802
2026-07-16 09:45:00;108,97;-93,58;83,609;144,8981;0,63251334
2026-07-16 10:00:00;110,8;-95,29;83,789;145,0781;0,6512274
2026-07-16 10:15:00;112,11;-96,55;87,199;148,4881;0,65444064
2026-07-16 10:30:00;113,1;-91,95;89,659;150,9481;0,6557767
2026-07-16 10:45:00;113,93;-98,52;90,989;152,2781;0,65523285
2026-07-16 11:00:00;115,11;-102,71;93,639;154,9281;0,6595357
2026-07-16 11:15:00;117,01;-103,25;87,039;148,3281;0,6542756
2026-07-16 11:30:00;118,72;-104,93;85,349;146,6381;0,64729506
2026-07-16 11:45:00;114,7;-101,02;82,969;144,2581;0,6388991
2026-07-16 12:00:00;113,32;-99,28;79,669;140,9581;0,6345413
2026-07-16 12:15:00;112,05;-97,97;85,599;146,8881;0,6203428
2026-07-16 12:30:00;112,56;-98,06;92,779;154,0681;0,603962
2026-07-16 12:45:00;110,07;-96,34;98,359;159,6481;0,585844
2026-07-16 13:00:00;106,3;-91,6;88,809;150,0981;0,5622984
2026-07-16 13:15:00;104,18;-89,37;93,079;154,3681;0,5391411
2026-07-16 13:30:00;101,8;-79,59;92,609;153,8981;0,5146091
2026-07-16 13:45:00;104,1;-88,36;100,379;161,6681;0,48920652
2026-07-16 14:00:00;83,67;-69,58;89,029;150,3181;0,45431906
2026-07-16 14:15:00;87,85;-73,57;95,919;157,2081;0,4272526
2026-07-16 14:30:00;80,33;-67,41;110,989;172,2781;0,39778835
2026-07-16 14:45:00;97,38;-82,22;119,079;180,3681;0,36578563
2026-07-16 15:00:00;86,28;-66,67;107,939;169,2281;0,3246159
2026-07-16 15:15:00;64,54;-41,93;119,119;180,4081;0,29017544
2026-07-16 15:30:00;34,61;-10,78;124,219;185,5081;0,25378323
2026-07-16 15:45:00;41,28;-18,61;134,169;195,4581;0,21718234
2026-07-16 16:00:00;34,88;-4,97;122,169;183,4581;0,17759767
2026-07-16 16:15:00;21,18;11,92;147,409;208,6981;0,14250244
2026-07-16 16:30:00;25,34;5,13;139,269;200,5581;0,1080561
2026-07-16 16:45:00;22,67;11,37;167,929;229,2181;0,076347075
2026-07-16 17:00:00;22,59;8,42;132,249;193,5381;0,05457277
2026-07-16 17:15:00;18,3;12,63;160,729;222,0181;0,040079042
2026-07-16 17:30:00;13,52;9,98;183,049;244,3381;0,03148434
2026-07-16 17:45:00;9,98;-1,44;195,899;257,1881;0,023586271
2026-07-16 18:00:00;7,52;6,52;147,549;208,8381;0,02100594
2026-07-16 18:15:00;5,8;5,75;157,739;219,0281;0,012140052
2026-07-16 18:30:00;4,4;0,8;210,979;272,2681;0,004192514
2026-07-16 18:45:00;3,89;3,35;267,729;329,0181;0,000273163
2026-07-16 19:00:00;3,1;3,75;216,169;277,4581;0
2026-07-16 19:15:00;1,69;3,3;207,569;268,8581;0
2026-07-16 19:30:00;0,78;7,54;192,329;253,6181;0
2026-07-16 19:45:00;0,19;7,42;186,999;248,2881;0
2026-07-16 20:00:00;0,05;2,17;212,019;273,3081;0
2026-07-16 20:15:00;0,06;6,85;186,999;248,2881;0
2026-07-16 20:30:00;0,06;6,24;188,249;249,5381;0
2026-07-16 20:45:00;0,06;6,16;173,089;234,3781;0
2026-07-16 21:00:00;0,05;3,05;179,279;240,5681;0
2026-07-16 21:15:00;0,06;3,52;163,849;225,1381;0
2026-07-16 21:30:00;0,06;3,09;158,349;219,6381;0
2026-07-16 21:45:00;0,05;5,87;152,769;214,0581;0
2026-07-16 22:00:00;0,06;9,19;158,249;219,5381;0
2026-07-16 22:15:00;0,06;5,2;154,559;215,8481;0
2026-07-16 22:30:00;0,06;3,25;152,699;213,9881;0
2026-07-16 22:45:00;0,06;3;149,749;211,0381;0
2026-07-16 23:00:00;0,06;2,74;150,249;211,5381;0
2026-07-16 23:15:00;0,05;3,53;146,129;207,4181;0
2026-07-16 23:30:00;0,06;3,42;143,889;205,1781;0
2026-07-16 23:45:00;0,06;3,88;138,529;199,8181;0
2026-07-17 00:00:00;0,06;4,9;140,219;201,5081;0
2026-07-17 00:15:00;0,05;3,77;136,249;197,5381;0
2026-07-17 00:30:00;0,06;3,64;135,159;196,4481;0
2026-07-17 00:45:00;0,06;5,37;129,269;190,5581;0
2026-07-17 01:00:00;0,06;5,42;131,249;192,5381;0
2026-07-17 01:15:00;0,06;4,71;128,249;189,5381;0
2026-07-17 01:30:00;0,06;5,35;125,249;186,5381;0
2026-07-17 01:45:00;0,06;8,45;124,009;185,2981;0
2026-07-17 02:00:00;0,06;13,46;124,289;185,5781;0
2026-07-17 02:15:00;0,06;7,15;125,449;186,7381;0
2026-07-17 02:30:00;0,06;5,84;125,599;186,8881;0
2026-07-17 02:45:00;0,06;6,09;129,259;190,5481;0,001626281
2026-07-17 03:00:00;0,06;8,25;124,909;186,1981;0,007111229
2026-07-17 03:15:00;0,06;12,09;120,899;182,1881;0,014579886
2026-07-17 03:30:00;0,06;16,43;130,219;191,5081;0,022062397
2026-07-17 03:45:00;0,25;14,13;140,409;201,6981;0,030894313
2026-07-17 04:00:00;1,24;15,47;131,549;192,8381;0,036281306
2026-07-17 04:15:00;2,59;12,37;133,239;194,5281;0,047369853
2026-07-17 04:30:00;4,56;10,12;133,919;195,2081;0,06631045
2026-07-17 04:45:00;6,56;7,33;136,119;197,4081;0,09441088
2026-07-17 05:00:00;11,68;1,25;135,749;197,0381;0,14459383
2026-07-17 05:15:00;12,87;-4,43;133,759;195,0481;0,1767005
2026-07-17 05:30:00;18,45;-11,73;143,359;204,6481;0,20926349
2026-07-17 05:45:00;26,88;-21,09;134,209;195,4981;0,24382178
2026-07-17 06:00:00;15,82;-9,68;144,029;205,3181;0,27686036
2026-07-17 06:15:00;17,45;-11,65;144,539;205,8281;0,31851703
2026-07-17 06:30:00;35,72;-30,01;137,269;198,5581;0,35870746
2026-07-17 06:45:00;35,34;-29,39;112,249;173,5381;0,39474967
2026-07-17 07:00:00;50,82;-45,38;133,249;194,5381;0,4039441
2026-07-17 07:15:00;53,58;-46,01;121,849;183,1381;0,43326393
2026-07-17 07:30:00;35,49;-23,9;117,469;178,7581;0,46255866
2026-07-17 07:45:00;45,89;-36,75;102,059;163,3481;0,49151108
2026-07-17 08:00:00;40,79;-30,38;131,869;193,1581;0,5123084
2026-07-17 08:15:00;53,6;-45,24;115,649;176,9381;0,5376663
2026-07-17 08:30:00;71,68;-64,01;103,649;164,9381;0,5596405
2026-07-17 08:45:00;93,13;-76,32;95,589;156,8781;0,5781391
2026-07-17 09:00:00;110,21;-93,87;105,839;167,1281;0,59180534
2026-07-17 09:15:00;92,22;-76,72;95,789;157,0781;0,6047166
2026-07-17 09:30:00;85,76;-69,05;95,459;156,7481;0,6148945
2026-07-17 09:45:00;109,05;-93,45;94,169;155,4581;0,62193084
2026-07-17 10:00:00;81,91;-66,68;96,949;158,2381;0,6340663
2026-07-17 10:15:00;97,02;-81,99;88,249;149,5381;0,63492566
2026-07-17 10:30:00;119,88;-104,51;83,249;144,5381;0,6345534
2026-07-17 10:45:00;104,67;-92,06;81,549;142,8381;0,63336027
2026-07-17 11:00:00;102,58;-89,62;82,209;143,4981;0,63505775
2026-07-17 11:15:00;107,83;-95,49;81,599;142,8881;0,6268344
2026-07-17 11:30:00;116,55;-104,3;81,059;142,3481;0,61616576
2026-07-17 11:45:00;115,52;-103,43;80,929;142,2181;0,6035359
2026-07-17 12:00:00;114,91;-99,6;81,189;142,4781;0,58632463
2026-07-17 12:15:00;112,12;-93,32;81,339;142,6281;0,5706969
2026-07-17 12:30:00;111,01;-99,96;81,659;142,9481;0,5538619
2026-07-17 12:45:00;107,49;-97,17;82,719;144,0081;0,5359516
2026-07-17 13:00:00;106,41;-97,09;82,949;144,2381;0,5152219
2026-07-17 13:15:00;95,32;-86,98;88,549;149,8381;0,4939594
2026-07-17 13:30:00;102,17;-94,14;94,949;156,2381;0,47167298
2026-07-17 13:45:00;93,97;-85,36;100,529;161,8181;0,44893986
2026-07-17 14:00:00;95,19;-87,56;88,249;149,5381;0,4157288
2026-07-17 14:15:00;89,05;-80,76;94,869;156,1581;0,39159432
2026-07-17 14:30:00;84,79;-76,85;100,489;161,7781;0,36534196
2026-07-17 14:45:00;80,02;-71,21;108,689;169,9781;0,33700067
2026-07-17 15:00:00;74,3;-65,24;98,299;159,5881;0,3004796
2026-07-17 15:15:00;68,56;-51;106,339;167,6281;0,2688965
2026-07-17 15:30:00;61,85;-43,29;114,239;175,5281;0,2362917
2026-07-17 15:45:00;54,49;-37,45;125,519;186,8081;0,20384787
2026-07-17 16:00:00;47,76;-29,25;106,539;167,8281;0,16833898
2026-07-17 16:15:00;40,73;-23,41;121,689;182,9781;0,13787301
2026-07-17 16:30:00;33,79;-14,08;126,739;188,0281;0,10768876
2026-07-17 16:45:00;27,54;-7,2;133,659;194,9481;0,07957498
2026-07-17 17:00:00;21,61;3,17;129,539;190,8281;0,05984812
2026-07-17 17:15:00;17,35;3,63;137,799;199,0881;0,045224123
2026-07-17 17:30:00;13,71;0,55;133,249;194,5381;0,03506448
2026-07-17 17:45:00;8,85;1,01;142,729;204,0181;0,025363192
2026-07-17 18:00:00;8,63;9,89;135,429;196,7181;0,01972002
2026-07-17 18:15:00;6,94;11,91;142,169;203,4581;0,011057459
2026-07-17 18:30:00;5,91;9,61;147,769;209,0581;0,003621617
2026-07-17 18:45:00;4,15;-0,88;155,339;216,6281;0,000176282
2026-07-17 19:00:00;2,32;4,2;149,809;211,0981;0
2026-07-17 19:15:00;1,14;1,84;150,089;211,3781;0
2026-07-17 19:30:00;0,59;2,84;152,509;213,7981;0
2026-07-17 19:45:00;0,07;3,14;151,739;213,0281;0
2026-07-17 20:00:00;0,05;2,46;152,429;213,7181;0
2026-07-17 20:15:00;0,06;6,56;148,969;210,2581;0
2026-07-17 20:30:00;0,05;6,3;147,909;209,1981;0
2026-07-17 20:45:00;0,06;5,66;143,329;204,6181;0
2026-07-17 21:00:00;0,06;2,91;146,689;207,9781;0
2026-07-17 21:15:00;0,05;2,86;144,129;205,4181;0
2026-07-17 21:30:00;0,05;2,72;142,289;203,5781;0
2026-07-17 21:45:00;0,06;7,77;133,729;195,0181;0
2026-07-17 22:00:00;0,06;2,54;151,659;212,9481;0
2026-07-17 22:15:00;0,06;13,72;143,529;204,8181;0
2026-07-17 22:30:00;0,06;12,66;134,489;195,7781;0
2026-07-17 22:45:00;0,06;8,87;128,249;189,5381;0
2026-07-17 23:00:00;0,06;9,68;136,189;197,4781;0
2026-07-17 23:15:00;0,07;8,64;130,059;191,3481;0
2026-07-17 23:30:00;0,06;9,16;126,729;188,0181;0
2026-07-17 23:45:00;0,06;9,66;121,639;182,9281;0
2026-07-18 00:00:00;0,06;8,25;129,379;190,6681;0
2026-07-18 00:15:00;0,06;5,89;125,859;187,1481;0
2026-07-18 00:30:00;0,05;6,95;122,339;183,6281;0
2026-07-18 00:45:00;0,06;6,95;123,419;184,7081;0
2026-07-18 01:00:00;0,06;8,51;120,459;181,7481;0
2026-07-18 01:15:00;0,06;7,71;118,799;180,0881;0
2026-07-18 01:30:00;0,06;7,58;118,249;179,5381;0
2026-07-18 01:45:00;0,06;8,43;116,689;177,9781;0
2026-07-18 02:00:00;0,06;7,32;120,799;182,0881;0
2026-07-18 02:15:00;0,06;6,32;121,189;182,4781;0
2026-07-18 02:30:00;0,06;6,11;118,399;179,6881;0
2026-07-18 02:45:00;0,06;6,53;113,639;174,9281;0,001247085
2026-07-18 03:00:00;0,06;7,89;126,079;187,3681;0,006257439
2026-07-18 03:15:00;0,05;9,85;118,289;179,5781;0,014081547
2026-07-18 03:30:00;0,06;9,87;114,489;175,7781;0,022961697
2026-07-18 03:45:00;0,06;10,64;106,789;168,0781;0,034230974
2026-07-18 04:00:00;0,58;12,36;116,099;177,3881;0,04406864
2026-07-18 04:15:00;1,05;17,49;113,529;174,8181;0,057114508
2026-07-18 04:30:00;2,33;16,42;111,149;172,4381;0,075253434
2026-07-18 04:45:00;4,34;12,71;101,259;162,5481;0,099633716
2026-07-18 05:00:00;4,46;10,51;137,259;198,5481;0,1320632
2026-07-18 05:15:00;7,27;6,59;104,099;165,3881;0,15906496
2026-07-18 05:30:00;10,8;3,66;92,769;154,0581;0,18609352
2026-07-18 05:45:00;16,08;-7,73;80,129;141,4181;0,21411932
2026-07-18 06:00:00;18,62;-13,01;106,069;167,3581;0,22653006
2026-07-18 06:15:00;16,9;-10,58;90,119;151,4081;0,25948915
2026-07-18 06:30:00;16,95;-10,26;74,279;135,5681;0,29286295
2026-07-18 06:45:00;17,81;-4,83;56,949;118,2381;0,325581
2026-07-18 07:00:00;28,04;-12,02;65,919;127,2081;0,3212794
2026-07-18 07:15:00;29,15;-16,34;43,349;104,6381;0,35085234
2026-07-18 07:30:00;31,79;-18,19;11,219;72,5081;0,379519
2026-07-18 07:45:00;24,51;-12,24;-5,751;55,5381;0,40766177
2026-07-18 08:00:00;33,15;-18,93;7,549;68,8381;0,4266267
2026-07-18 08:15:00;34,96;-23,85;-4,791;56,4981;0,45296088
2026-07-18 08:30:00;28,8;-18,22;-11,761;49,5281;0,47785562
2026-07-18 08:45:00;22,34;-9,92;-14,221;47,0681;0,50118095
2026-07-18 09:00:00;37,6;-23,2;-15,351;45,9381;0,5187249
2026-07-18 09:15:00;13,84;1,26;-15,271;46,0181;0,5358478
2026-07-18 09:30:00;10,12;1,43;-16,091;45,1981;0,54933906
2026-07-18 09:45:00;30,12;-18,31;-16,101;45,1881;0,5590586
2026-07-18 10:00:00;29,4;-18,12;-16,501;44,7881;0,59671605
2026-07-18 10:15:00;51,29;-39,84;-16,601;44,6881;0,59876275
2026-07-18 10:30:00;32,71;-21,59;-16,651;44,6381;0,5987842
2026-07-18 10:45:00;40,12;-30,5;-16,781;44,5081;0,59705806
2026-07-18 11:00:00;48,17;-39,53;-17,101;44,1881;0,59520024
2026-07-18 11:15:00;43,91;-34,08;-17,031;44,2581;0,58961135
2026-07-18 11:30:00;44,59;-36,42;-17,101;44,1881;0,58273315
2026-07-18 11:45:00;51,03;-43,16;-16,791;44,4981;0,5748374
2026-07-18 12:00:00;48,04;-40,25;-16,991;44,2981;0,5656816
2026-07-18 12:15:00;32,66;-24,69;-17,021;44,2681;0,5521972
2026-07-18 12:30:00;38,37;-30,65;-17,451;43,8381;0,5377999
2026-07-18 12:45:00;39,25;-31,93;-18,101;43,1881;0,52294743
2026-07-18 13:00:00;37,21;-29,54;-17,991;43,2981;0,51347136
2026-07-18 13:15:00;49,76;-40,14;-18,161;43,1281;0,49400648
2026-07-18 13:30:00;35,19;-26,84;-18,391;42,8981;0,473394
2026-07-18 13:45:00;32,8;-25,13;-19,401;41,8881;0,45218414
2026-07-18 14:00:00;43,55;-36,49;-17,861;43,4281;0,4344687
2026-07-18 14:15:00;86,92;-78,1;-16,941;44,3481;0,40903983
2026-07-18 14:30:00;47,92;-39,11;-16,491;44,7981;0,3811884
2026-07-18 14:45:00;33,2;-20,16;-15,781;45,5081;0,35089564
2026-07-18 15:00:00;35,34;-18,97;-15,621;45,6681;0,3169797
2026-07-18 15:15:00;48,44;-31,34;-15,101;46,1881;0,28328648
2026-07-18 15:30:00;45,98;-27,52;-14,851;46,4381;0,24843317
2026-07-18 15:45:00;24,61;-7,05;-10,871;50,4181;0,21345797
2026-07-18 16:00:00;27,12;-9,77;-9,711;51,5781;0,17562518
2026-07-18 16:15:00;26,46;-6,89;26,529;87,8181;0,14237769
2026-07-18 16:30:00;42,52;-23,94;70,319;131,6081;0,10971148
2026-07-18 16:45:00;30,65;-16,79;87,619;148,9081;0,07958578
2026-07-18 17:00:00;15,45;-2,95;76,359;137,6481;0,059016015
2026-07-18 17:15:00;6,79;3,04;96,929;158,2181;0,043930534
2026-07-18 17:30:00;5,63;4,62;103,849;165,1381;0,033896796
2026-07-18 17:45:00;7,6;3,33;111,949;173,2381;0,024569593
2026-07-18 18:00:00;5,44;5,33;106,669;167,9581;0,019529143
2026-07-18 18:15:00;3,22;5,96;115,959;177,2481;0,010721714
2026-07-18 18:30:00;2,69;5,44;123,609;184,8981;0,003339384
2026-07-18 18:45:00;2,49;4,29;130,829;192,1181;0,000107352
2026-07-18 19:00:00;1,12;5,83;128,899;190,1881;0
2026-07-18 19:15:00;0,68;5,54;128,289;189,5781;0
2026-07-18 19:30:00;0,09;6,55;130,739;192,0281;0
2026-07-18 19:45:00;0,06;2,53;138,249;199,5381;0
2026-07-18 20:00:00;0,05;1,89;138,669;199,9581;0
2026-07-18 20:15:00;0,05;2,62;138,219;199,5081;0
2026-07-18 20:30:00;0,05;3,23;138,069;199,3581;0
2026-07-18 20:45:00;0,05;2,45;134,979;196,2681;0
2026-07-18 21:00:00;0,05;2,1;135,149;196,4381;0
2026-07-18 21:15:00;0,05;4,09;133,299;194,5881;0
2026-07-18 21:30:00;0,06;4,76;130,949;192,2381;0
2026-07-18 21:45:00;0,06;8,46;120,309;181,5981;0
2026-07-18 22:00:00;0,06;7,09;128,839;190,1281;0
2026-07-18 22:15:00;0,05;4,46;125,849;187,1381;0
2026-07-18 22:30:00;0,05;3,91;118,879;180,1681;0
2026-07-18 22:45:00;0,05;3,53;114,219;175,5081;0
2026-07-18 23:00:00;0,05;8;118,249;179,5381;0
2026-07-18 23:15:00;0,05;5,17;115,479;176,7681;0
2026-07-18 23:30:00;0,05;6,3;113,309;174,5981;0
2026-07-18 23:45:00;0,05;3,88;108,929;170,2181;0
2026-07-19 00:00:00;0,05;3,9;110,799;172,0881;0
2026-07-19 00:15:00;0,05;4,29;105,559;166,8481;0
2026-07-19 00:30:00;0,05;3,75;104,099;165,3881;0
2026-07-19 00:45:00;0,05;3,23;100,079;161,3681;0
2026-07-19 01:00:00;0,05;4,4;104,319;165,6081;0
2026-07-19 01:15:00;0,05;4;103,339;164,6281;0
2026-07-19 01:30:00;0,05;4,34;102,109;163,3981;0
2026-07-19 01:45:00;0,05;4,35;97,819;159,1081;0
2026-07-19 02:00:00;0,06;5,14;99,379;160,6681;0
2026-07-19 02:15:00;0,05;5,85;96,359;157,6481;0
2026-07-19 02:30:00;0,06;5,85;95,959;157,2481;0
2026-07-19 02:45:00;0,05;5,72;94,439;155,7281;0,000795661
2026-07-19 03:00:00;0,07;6,93;87,749;149,0381;0,004969623
2026-07-19 03:15:00;0,05;15,47;86,789;148,0781;0,012615057
2026-07-19 03:30:00;0,06;15,28;89,939;151,2281;0,02223068
2026-07-19 03:45:00;0,1;15,33;88,149;149,4381;0,035391156
2026-07-19 04:00:00;1,01;16,95;85,669;146,9581;0,04173987
2026-07-19 04:15:00;1,94;17,41;76,249;137,5381;0,056891393
2026-07-19 04:30:00;2,81;14,06;72,499;133,7881;0,07397501
